"","Fecha","Precio"
"804",2016-11-28,735.812988
"805",2016-11-29,735.604004
"806",2016-11-30,745.690979
"807",2016-12-01,756.773987
"808",2016-12-02,777.94397
"809",2016-12-03,771.155029
"810",2016-12-04,773.872009
"811",2016-12-05,758.700012
"812",2016-12-06,764.223999
"813",2016-12-07,768.132019
"814",2016-12-08,770.809998
"815",2016-12-09,772.794006
"816",2016-12-10,774.650024
"817",2016-12-11,769.731018
"818",2016-12-12,780.086975
"819",2016-12-13,780.55603
"820",2016-12-14,781.481018
"821",2016-12-15,778.088013
"822",2016-12-16,784.906982
"823",2016-12-17,790.828979
"824",2016-12-18,790.530029
"825",2016-12-19,792.713989
"826",2016-12-20,800.875977
"827",2016-12-21,834.281006
"828",2016-12-22,864.539978
"829",2016-12-23,921.984009
"830",2016-12-24,898.822021
"831",2016-12-25,896.182983
"832",2016-12-26,907.609985
"833",2016-12-27,933.197998
"834",2016-12-28,975.921021
"835",2016-12-29,973.497009
"836",2016-12-30,961.237976
"837",2016-12-31,963.742981
"838",2017-01-01,998.325012
"839",2017-01-02,1021.75
"840",2017-01-03,1043.839966
"841",2017-01-04,1154.72998
"842",2017-01-05,1013.380005
"843",2017-01-06,902.200989
"844",2017-01-07,908.585022
"845",2017-01-08,911.198975
"846",2017-01-09,902.828003
"847",2017-01-10,907.679016
"848",2017-01-11,777.757019
"849",2017-01-12,804.833984
"850",2017-01-13,823.984009
"851",2017-01-14,818.411987
"852",2017-01-15,821.797974
"853",2017-01-16,831.533997
"854",2017-01-17,907.937988
"855",2017-01-18,886.617981
"856",2017-01-19,899.072998
"857",2017-01-20,895.026001
"858",2017-01-21,921.789001
"859",2017-01-22,924.672974
"860",2017-01-23,921.012024
"861",2017-01-24,892.687012
"862",2017-01-25,901.541992
"863",2017-01-26,917.585999
"864",2017-01-27,919.75
"865",2017-01-28,921.590027
"866",2017-01-29,919.495972
"867",2017-01-30,920.382019
"868",2017-01-31,970.403015
"869",2017-02-01,989.02301
"870",2017-02-02,1011.799988
"871",2017-02-03,1029.910034
"872",2017-02-04,1042.900024
"873",2017-02-05,1027.339966
"874",2017-02-06,1038.150024
"875",2017-02-07,1061.349976
"876",2017-02-08,1063.069946
"877",2017-02-09,994.382996
"878",2017-02-10,988.674011
"879",2017-02-11,1004.450012
"880",2017-02-12,999.18103
"881",2017-02-13,990.642029
"882",2017-02-14,1004.549988
"883",2017-02-15,1007.47998
"884",2017-02-16,1027.439941
"885",2017-02-17,1046.209961
"886",2017-02-18,1054.420044
"887",2017-02-19,1047.869995
"888",2017-02-20,1079.97998
"889",2017-02-21,1115.300049
"890",2017-02-22,1117.439941
"891",2017-02-23,1166.719971
"892",2017-02-24,1173.680054
"893",2017-02-25,1143.839966
"894",2017-02-26,1165.199951
"895",2017-02-27,1179.969971
"896",2017-02-28,1179.969971
"897",2017-03-01,1222.5
"898",2017-03-02,1251.01001
"899",2017-03-03,1274.98999
"900",2017-03-04,1255.150024
"901",2017-03-05,1267.119995
"902",2017-03-06,1272.829956
"903",2017-03-07,1223.540039
"904",2017-03-08,1150
"905",2017-03-09,1188.48999
"906",2017-03-10,1116.719971
"907",2017-03-11,1175.829956
"908",2017-03-12,1221.380005
"909",2017-03-13,1231.920044
"910",2017-03-14,1240
"911",2017-03-15,1249.609985
"912",2017-03-16,1187.810059
"913",2017-03-17,1100.22998
"914",2017-03-18,973.817993
"915",2017-03-19,1036.73999
"916",2017-03-20,1054.22998
"917",2017-03-21,1120.540039
"918",2017-03-22,1049.140015
"919",2017-03-23,1038.589966
"920",2017-03-24,937.52002
"921",2017-03-25,972.778992
"922",2017-03-26,966.724976
"923",2017-03-27,1045.77002
"924",2017-03-28,1047.150024
"925",2017-03-29,1039.969971
"926",2017-03-30,1026.430054
